Company Code,MPD_AUG_2021,MPD_JUL_2021,MPD_JUN_2021,MPD_MAY_2021,MPD_APR_2021,MPD_MAR_2021,MPD_FEB_2021,MPD_JAN_2021,Average_Payment_Days,"('total_counts', '0')","('total_counts', '1-30')","('total_counts', '31-60')","('total_counts', '61-90')","('total_counts', '90+')",Risk
5005,0,0,0,0,0,0,0,0,10,1,1,0,0,0,0
5005,0,0,10,9,0,13,0,0,9,12,25,10,0,0,0
5005,0,3,5,2,3,4,0,0,1,66,45,0,0,0,0
5005,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
5005,0,0,0,126,0,0,0,0,126,0,0,0,0,1,1
5005,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
5005,0,0,0,0,0,37,0,0,8,14,10,7,0,2,1
5005,0,0,0,13,0,22,0,0,10,4,3,3,0,0,0
5005,6,0,0,0,1,0,0,2,2,29,68,2,0,0,0
5005,0,0,0,0,0,7,0,0,6,3,2,0,0,0,0
5005,0,0,0,0,0,4,0,0,3,0,2,0,0,0,0
5005,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
5005,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
3008,0,0,0,0,0,0,0,0,45,2,1,0,1,4,1
5005,0,0,0,16,0,0,0,7,3,18,7,0,0,1,1
5005,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5005,0,0,0,0,27,0,0,54,20,6,4,2,1,1,1
5005,0,0,0,0,0,0,0,0,4,4,1,0,0,0,0
5005,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0
5005,0,0,99,158,0,0,0,2,45,9,13,7,1,22,1
5005,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
5005,0,1,12,0,4,0,0,0,7,15,15,7,2,4,1
5005,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5005,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
5005,0,0,16,68,0,0,0,0,42,0,2,1,1,1,1
5005,0,0,0,3,0,2,0,0,0,16,6,0,0,0,0
5005,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
5005,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
5005,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
5005,0,0,3,6,6,0,0,4,4,5,17,0,0,0,0
5005,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
5005,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5005,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5005,0,0,4,0,0,0,0,0,0,83,0,1,0,0,0
5005,0,26,0,37,91,87,0,0,48,2,1,3,0,4,1
5005,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0
5005,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5005,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5005,257,0,0,0,331,0,0,0,196,1,0,0,0,30,1
5005,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
5005,0,0,0,3,0,0,0,0,0,8,1,0,0,0,0
5005,0,5,0,0,10,4,0,4,5,0,25,0,0,0,0
5005,0,0,0,0,1,0,0,0,0,6,1,0,0,0,0
5005,0,0,0,0,0,0,11,0,3,2,1,0,0,0,0
5005,0,0,0,0,3,0,0,0,2,8,7,0,0,0,0
5005,0,12,0,0,0,0,0,0,6,1,3,1,0,0,0
5005,0,5,0,0,0,0,0,12,2,6,3,0,0,0,0
5005,2,1,0,0,3,0,0,3,1,9,9,0,0,0,0
5005,0,1,0,0,36,17,0,0,8,10,10,5,0,0,0
5005,0,0,73,0,0,0,0,0,18,3,0,1,1,0,1
5005,0,44,0,26,27,55,0,0,27,0,9,1,0,1,1
5005,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
5005,0,0,0,0,0,0,0,111,111,0,0,0,0,1,1
5005,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
5005,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5005,0,0,0,56,0,56,0,0,15,19,5,6,4,0,1
3008,0,0,0,0,0,0,0,0,117,0,0,0,0,1,1
5005,31,24,0,0,0,102,0,0,52,8,5,5,4,7,1
5005,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0
5005,0,0,4,0,5,0,7,0,4,1,7,0,0,0,0
5005,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5005,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
5005,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
5005,3,74,0,11,27,80,36,21,34,1,14,13,3,4,1
5005,0,0,0,0,0,2,0,4,1,31,8,0,0,0,0
5005,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0
5005,4,0,0,2,0,0,2,19,3,15,11,3,0,0,0
5005,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
5005,0,0,0,0,0,0,0,0,0,20,1,0,0,0,0
5005,0,0,0,6,0,8,0,0,7,1,4,0,0,0,0
5005,99,84,0,39,75,0,0,94,36,77,1,2,2,15,1
5005,0,0,0,0,7,24,0,17,14,4,9,6,1,0,1
5005,0,3,0,32,0,169,0,0,34,3,2,1,0,1,1
5005,0,21,0,29,25,0,33,0,25,0,4,1,0,0,0
5005,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
5005,0,0,0,0,18,0,0,0,6,3,0,1,0,0,0
5005,0,95,0,0,0,0,0,0,95,0,1,1,1,4,1
5005,0,0,0,20,7,0,21,0,8,15,26,4,1,0,1
5005,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0
5005,0,0,0,0,0,0,15,128,71,0,2,1,1,2,1
5005,0,11,28,0,185,0,0,0,74,1,6,3,1,14,1
5005,5,5,31,0,5,0,1,4,6,7,16,1,0,0,0
5005,0,0,2,11,0,0,0,0,1,45,30,4,0,0,0
5005,0,0,0,0,4,0,7,0,6,4,8,1,0,0,0
5005,0,342,0,0,0,39,0,0,80,18,3,3,1,3,1
5005,0,10,7,0,45,78,2,4,15,5,61,1,3,3,1
5005,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
5005,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
5005,0,0,3,0,2,4,0,0,2,1,8,0,0,0,0
5005,0,0,0,26,0,1,8,0,9,0,6,0,0,0,0
5005,0,4,0,0,0,0,0,0,4,0,1,0,0,0,0
5005,0,0,0,0,0,0,20,0,3,18,7,1,0,0,0
5005,0,0,0,0,0,0,16,0,2,54,9,0,1,0,1
5005,0,0,71,0,0,26,0,0,48,0,1,0,2,0,1
5005,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
5005,0,6,0,0,7,0,0,6,6,3,3,0,0,0,0
5005,5,11,7,11,14,54,0,0,13,6,38,8,10,5,1
5005,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
5005,0,0,0,0,0,0,0,50,50,0,0,1,0,0,0
5005,0,0,0,0,0,0,0,0,15,1,2,0,0,0,0
5005,8,0,12,9,14,5,0,11,9,1,16,1,0,0,0
5005,0,0,0,0,0,0,0,0,3,1,3,0,0,0,0
5005,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
5005,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0
5005,0,0,0,0,0,106,0,0,174,2,1,1,1,25,1
5005,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5005,0,0,0,0,3,0,0,0,1,1,2,0,0,0,0
5005,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0
5005,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
5005,0,17,0,0,0,0,0,0,4,5,0,1,0,0,0
5005,0,0,0,0,0,0,1,0,0,6,1,0,0,0,0
5005,0,0,0,0,0,0,0,0,0,24,1,0,0,0,0
5005,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
5005,0,0,0,1,0,0,0,7,3,45,9,6,1,0,1
5005,12,0,9,0,5,0,1,22,7,21,18,13,1,0,1
5005,19,4,9,13,11,12,5,0,13,4,52,5,0,0,0
5005,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5005,2,4,3,2,10,0,0,9,4,7,35,1,0,0,0
5005,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5005,0,0,41,0,0,42,0,0,22,13,21,12,16,2,1
5005,0,0,10,0,0,0,0,0,2,4,1,0,0,0,0
5005,215,310,238,0,246,0,0,0,175,5,0,0,0,38,1
5005,0,74,0,0,68,0,124,143,74,8,8,4,6,40,1
5005,5,0,0,6,0,0,0,0,1,7,8,0,0,0,0
5005,0,2,0,0,5,4,2,11,4,4,7,0,0,0,0
5005,0,0,0,0,0,0,0,0,9,1,1,0,0,0,0
5005,0,1,2,0,1,4,7,0,1,30,64,0,0,0,0
5005,0,0,0,5,3,0,0,12,10,9,12,1,0,0,0
5005,77,112,0,255,0,0,2,0,106,1,9,2,11,53,1
5005,22,13,6,0,29,0,0,0,12,11,7,3,1,0,1
5005,0,1,0,0,0,0,0,0,4,9,1,1,0,0,0
5005,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
5005,0,0,0,5,0,0,0,0,0,33,5,0,0,0,0
5005,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
5005,17,0,7,11,0,0,0,0,11,0,4,0,0,0,0
5005,0,13,63,0,0,75,0,0,46,2,9,7,9,4,1
5005,0,0,0,0,0,0,0,11,11,0,1,0,0,0,0
5005,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
5005,12,0,5,11,32,0,40,20,17,0,35,7,2,0,1
5005,0,0,0,0,0,0,5,7,1,12,4,0,0,0,0
5005,0,0,50,0,0,0,0,0,46,0,3,2,1,0,1
5005,0,0,74,0,0,0,0,0,30,4,1,1,0,2,1
5005,0,0,0,0,0,0,21,0,10,3,0,1,0,0,0
5005,0,0,0,0,0,0,4,0,1,52,4,0,0,0,0
5005,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5005,0,0,0,0,0,0,0,0,5,5,2,1,0,0,0
5005,0,5,5,0,5,4,0,2,4,2,13,0,0,0,0
5005,0,0,0,8,28,37,0,0,18,9,4,7,2,0,1
5005,0,0,0,0,0,49,0,0,12,10,0,0,0,1,1
5005,2,0,0,0,1,0,0,1,3,48,12,6,6,0,1
5005,0,0,0,0,0,0,0,0,1,32,9,0,0,0,0
5005,0,0,0,0,0,4,0,0,6,2,7,0,0,0,0
5005,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5005,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5005,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
5005,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
5005,0,0,12,151,0,0,0,0,54,3,3,1,1,12,1
5005,0,0,0,0,0,19,0,0,1,20,0,2,0,0,0
5005,0,0,0,0,6,0,0,0,0,69,0,1,0,0,0
5005,0,1,0,1,0,0,0,0,9,3,2,1,0,0,0
5005,0,0,0,0,0,0,15,1,4,6,3,0,0,0,0
5005,1,0,2,10,0,2,0,4,1,32,26,0,0,0,0
5005,0,0,0,0,29,0,0,119,21,13,2,4,2,7,1
5005,0,1,0,2,0,1,0,0,0,17,9,0,0,0,0
5005,0,0,0,0,3,0,1,2,0,4,7,0,0,0,0
5005,0,4,161,0,0,0,0,0,37,3,4,0,0,2,1
5005,0,0,25,150,0,0,0,0,55,3,2,4,3,11,1
5005,0,0,0,0,29,0,0,0,109,5,0,1,1,2,1
5005,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
5005,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
5005,0,5,6,0,5,0,1,0,3,4,15,0,0,0,0
5005,10,6,102,159,0,142,0,0,59,6,2,2,2,19,1
5005,0,11,0,0,3,5,6,0,3,30,17,2,0,0,0
5005,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
5005,26,0,22,0,127,105,0,0,59,0,8,6,5,13,1
5005,0,0,0,0,0,0,0,0,3,7,2,0,0,0,0
5005,0,34,0,0,67,0,14,0,37,5,10,8,9,5,1
5005,0,0,0,0,1,0,0,1,1,40,12,0,0,0,0
5005,0,0,3,17,4,12,11,0,4,128,24,10,0,2,1
5005,26,12,63,74,131,8,23,24,31,179,43,16,15,82,1
5005,7,81,0,0,0,0,0,0,44,1,3,0,1,3,1
5005,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5005,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
5005,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0
8200,0,0,0,0,0,0,1,0,0,34,3,0,0,0,0
8200,0,0,0,1,0,0,0,0,1,2,1,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
8200,0,0,0,1,3,0,0,0,3,7,7,0,0,0,0
8200,3,1,0,1,0,0,0,0,1,1,7,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
8200,2,3,5,0,1,1,3,0,2,1,25,0,0,0,0
8200,88,0,0,0,0,13,78,0,51,0,5,1,2,4,1
8200,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
8200,0,0,0,0,0,0,0,13,3,3,1,0,0,0,0
6010,0,0,0,0,0,0,0,0,11,0,2,0,0,0,0
6010,0,0,0,0,0,0,0,11,11,0,2,0,0,0,0
6010,0,0,0,0,0,0,0,0,15,0,3,0,0,0,0
6010,0,0,0,0,140,0,0,0,140,0,0,0,1,5,1
6010,131,0,0,0,0,0,5,0,46,0,2,0,1,3,1
6010,0,0,0,16,0,0,0,0,8,1,1,0,0,0,0
6010,0,12,28,6,12,23,2,6,9,2,10,0,0,0,0
6010,0,5,0,0,0,0,24,28,19,0,3,0,0,0,0
6010,0,0,0,0,0,0,0,0,12,0,1,0,0,0,0
6010,0,0,0,0,0,0,0,11,13,0,2,0,0,0,0
6010,0,0,4,0,0,0,0,0,4,0,1,0,0,0,0
6010,0,0,0,0,0,0,0,0,16,0,1,0,0,0,0
6010,0,0,0,0,0,0,34,74,54,0,1,2,1,1,1
6010,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0
6010,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6010,0,29,29,30,29,40,62,0,24,5,5,1,1,0,1
6010,0,0,0,12,36,0,47,0,31,0,4,3,1,0,1
6010,0,0,0,0,227,0,0,0,129,0,0,1,0,1,1
6010,0,0,0,0,0,25,0,0,25,0,1,0,0,0,0
6010,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
6010,0,0,1,17,0,0,3,0,3,4,4,0,0,0,0
6010,405,0,0,0,0,0,0,0,263,0,0,0,0,3,1
6001,0,0,0,0,0,0,5,0,0,35,3,0,0,0,0
6010,0,0,0,0,0,0,0,0,48,0,0,1,0,0,0
6010,0,0,79,0,0,0,0,0,45,1,3,2,2,3,1
6010,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0
6010,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0
6010,0,0,0,0,0,0,0,24,12,5,0,1,0,0,0
6001,0,0,0,0,0,0,40,0,20,1,0,1,0,0,0
6001,0,0,45,0,0,0,24,60,46,14,16,23,18,0,1
6001,0,0,0,0,0,0,0,37,52,3,10,20,15,7,1
6001,0,0,11,0,0,0,0,0,4,16,0,3,0,0,0
6001,0,0,0,0,0,81,60,0,37,14,6,2,10,1,1
6001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6001,0,2,2,0,0,0,0,0,2,2,2,0,0,0,0
6001,0,0,0,0,0,0,0,0,29,0,2,0,0,0,0
6001,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
6001,0,0,0,0,0,50,0,0,50,0,0,1,1,0,1
6001,267,321,308,371,0,298,288,305,283,0,2,0,0,18,1
6001,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
6001,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
6001,0,0,0,0,15,0,0,20,8,7,6,0,0,0,0
6001,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
6001,0,0,0,0,0,0,84,0,22,3,6,0,1,0,1
6001,0,0,0,0,0,0,0,21,42,1,2,5,0,1,1
6001,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
6001,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
6001,0,0,0,0,0,0,0,12,2,16,4,0,0,0,0
6001,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
6001,0,0,0,0,0,0,0,2,24,2,2,1,1,2,1
6001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6001,0,23,9,100,0,0,0,0,36,11,5,4,3,4,1
6001,0,0,0,0,0,0,0,0,0,26,1,0,0,0,0
6001,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
6001,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
6001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6001,0,0,0,0,0,31,0,65,48,0,3,2,1,2,1
6001,0,0,77,0,86,0,0,0,44,3,0,3,2,3,1
6001,2,2,3,0,1,0,0,0,1,9,14,0,0,0,0
8200,14,11,9,0,8,17,14,0,12,17,128,3,0,0,0
6001,0,53,0,0,0,0,15,0,19,9,4,3,3,3,1
6001,0,132,175,0,64,95,0,20,97,0,7,1,5,8,1
6001,5,5,0,3,2,0,0,3,2,44,70,0,0,0,0
6001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6001,28,0,0,0,0,0,0,0,28,0,3,0,0,0,0
6001,0,0,15,0,13,0,0,41,11,16,7,4,3,2,1
6001,0,0,0,0,0,38,0,0,12,2,0,2,0,0,0
6001,0,0,0,0,0,15,54,87,52,0,1,4,0,2,1
6001,0,0,77,0,0,0,0,0,17,10,4,2,0,1,1
6001,36,82,0,0,0,2,32,0,32,6,7,4,9,1,1
6001,2,3,3,0,3,9,18,0,4,4,23,0,0,0,0
6001,5,0,2,1,4,4,5,0,3,6,24,0,0,0,0
6001,0,0,0,0,0,0,0,3,8,5,2,1,0,0,0
6001,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
6001,0,1,0,0,2,0,0,0,2,70,40,9,0,0,0
6001,0,0,0,0,0,0,0,0,30,2,0,0,3,0,1
6001,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
6001,36,0,0,0,0,13,0,5,16,4,3,0,0,1,1
6001,0,0,0,0,0,0,0,0,1,29,3,0,0,0,0
6001,0,0,0,0,0,0,0,0,5,3,2,0,0,0,0
6001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6001,0,3,4,0,59,4,24,0,15,1,18,3,0,0,0
6001,0,0,0,0,0,0,9,0,9,0,1,0,0,0,0
6001,0,54,0,0,0,21,0,0,15,3,2,0,0,1,1
6001,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
6001,0,0,0,0,1,0,13,0,5,47,4,6,3,0,1
6001,0,0,0,0,0,6,0,2,1,21,8,0,0,0,0
6001,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0
6001,0,0,0,0,0,0,0,66,66,0,0,1,1,0,1
6001,0,21,0,0,27,0,11,0,19,0,4,0,0,0,0
6001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6001,0,4,0,1,0,30,0,69,17,6,8,3,2,1,1
6001,0,0,0,3,5,5,0,0,3,6,14,0,0,0,0
6001,0,0,0,9,16,0,14,0,10,6,6,2,0,0,0
6001,0,0,0,0,14,0,49,0,9,17,13,7,6,0,1
6001,35,0,85,0,3,49,0,84,28,12,12,5,6,5,1
6001,0,0,0,0,0,0,16,0,25,6,1,1,1,1,1
6001,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
6001,2,1,0,0,0,0,0,0,0,4,2,0,0,0,0
6001,0,0,0,21,0,0,1,0,6,3,2,1,0,0,0
6001,0,0,3,0,0,0,5,0,5,9,3,1,0,0,0
6001,0,0,0,0,0,0,0,0,1,6,1,0,0,0,0
6001,25,0,0,0,0,0,0,0,12,1,1,0,0,0,0
6001,19,0,0,37,0,0,38,0,32,1,3,2,2,0,1
6001,0,39,4,55,0,0,30,86,37,3,9,12,6,7,1
6001,0,0,2,59,0,0,57,0,39,0,3,2,2,0,1
6001,6,0,0,0,0,0,0,0,3,1,4,0,0,0,0
6001,0,0,0,0,0,0,0,0,27,1,1,1,0,0,0
6001,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
6001,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
6001,0,0,133,0,0,0,0,0,133,0,0,0,0,1,1
6001,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
6001,0,0,0,0,0,0,0,0,0,33,7,0,0,0,0
6001,0,0,0,0,2,0,0,0,0,8,1,0,0,0,0
6001,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
6001,0,0,121,0,0,0,0,29,75,0,2,1,0,1,1
6001,0,0,2,3,0,0,1,4,1,9,16,0,0,0,0
6001,0,0,0,0,0,0,0,0,22,0,1,0,0,0,0
6001,0,0,1,10,0,0,0,0,11,2,6,3,0,0,0
6001,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
6001,10,0,0,0,0,0,0,3,2,6,5,0,0,0,0
6001,0,0,1,0,0,0,0,3,5,6,3,1,0,0,0
6001,0,5,0,0,0,0,0,0,6,15,12,6,1,0,1
6001,0,7,0,13,7,16,12,22,14,0,19,0,0,0,0
6001,0,1,0,3,3,5,0,0,2,6,6,0,0,0,0
6001,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0
6001,0,0,0,0,0,0,0,0,65,1,0,2,3,3,1
6001,0,0,0,0,0,0,0,14,14,0,1,0,0,0,0
6001,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0
6001,0,1,0,0,0,0,0,0,0,21,1,0,0,0,0
6001,0,0,0,123,0,0,0,0,123,1,0,0,0,3,1
6001,0,0,0,6,0,29,0,36,14,6,12,12,0,0,0
6001,0,5,2,0,3,4,0,0,2,6,16,0,0,0,0
6001,48,0,0,87,0,112,79,0,76,2,6,10,14,18,1
6001,0,0,0,0,3,0,0,3,0,30,9,0,0,0,0
6001,0,0,5,0,0,0,8,0,2,14,3,0,0,0,0
6001,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
6001,0,0,0,0,0,0,0,0,29,2,0,1,1,0,1
6001,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
6001,0,0,0,0,0,0,0,0,7,3,0,1,0,0,0
6001,18,4,5,12,16,14,17,28,15,0,48,15,0,0,0
6001,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0
6001,0,0,25,0,0,26,0,0,25,3,7,4,0,0,0
6001,0,0,0,2,0,0,0,0,0,134,0,1,0,0,0
6001,0,90,0,0,0,0,8,0,14,9,1,0,1,0,1
6001,0,0,0,0,0,0,0,0,0,21,1,0,0,0,0
6001,0,0,0,3,51,0,0,0,15,2,5,1,0,1,1
6001,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0
6001,0,3,0,0,13,0,0,0,4,28,12,6,0,0,0
6001,0,0,0,0,14,9,26,23,14,9,26,6,0,0,0
6001,45,49,15,83,0,30,15,59,42,0,14,7,5,7,1
6001,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
6001,0,3,0,0,0,4,0,12,6,0,3,0,0,0,0
6001,0,0,5,9,0,0,0,0,5,8,5,0,0,0,0
6001,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0
6001,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0
6001,0,0,0,8,0,0,0,12,5,12,8,1,0,0,0
6001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6001,0,0,0,0,0,0,0,0,86,0,1,0,2,2,1
6001,6,0,0,0,0,0,0,41,21,1,4,4,1,0,1
6001,0,33,62,0,0,0,51,79,64,2,9,22,14,16,1
6001,0,0,0,1,1,0,0,8,5,121,43,10,1,0,1
6001,0,0,0,0,0,10,4,0,2,11,4,1,0,0,0
6001,0,5,4,0,5,4,0,117,39,0,13,0,0,8,1
6001,9,1,5,16,0,0,38,0,13,3,14,1,0,0,0
6001,13,15,0,0,5,9,10,15,8,6,14,0,0,0,0
6001,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
6001,0,1,0,0,0,0,0,2,2,15,12,0,0,0,0
6001,0,0,39,11,14,0,3,9,9,15,10,1,0,0,0
6001,0,0,0,5,0,0,0,4,3,8,6,0,0,0,0
6001,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0
6001,0,0,35,9,0,44,0,62,25,0,8,2,2,0,1
6001,0,0,0,9,0,28,0,32,18,0,4,3,0,0,0
6001,0,0,0,0,0,0,0,0,1,6,1,0,0,0,0
6001,8,0,49,0,0,0,0,0,14,1,7,1,1,1,1
6001,0,0,0,0,25,0,71,0,81,0,5,4,2,5,1
6001,48,0,0,0,49,0,48,0,47,0,10,30,7,3,1
6001,0,0,0,0,0,0,0,30,7,5,0,1,0,0,0
6001,0,0,0,28,0,0,0,0,9,4,2,1,0,0,0
6001,0,0,0,0,3,37,0,0,16,3,2,3,1,0,1
6001,0,0,0,0,0,46,14,0,10,13,5,1,2,2,1
6001,0,0,76,0,0,0,0,0,16,14,6,1,4,11,1
6001,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
6001,0,0,182,0,0,0,0,0,22,14,7,0,0,2,1
6001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6001,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
6001,0,32,247,0,55,50,79,0,88,0,2,8,8,6,1
6001,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
6001,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
6001,0,0,0,0,0,0,0,0,24,0,1,0,0,0,0
6001,5,0,9,0,0,0,0,0,9,3,3,0,0,0,0
6001,0,0,0,0,0,0,28,0,8,6,2,1,0,0,0
6001,0,0,0,0,0,0,0,0,0,51,4,0,0,0,0
6001,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0
6001,0,0,0,0,119,0,0,0,109,0,2,2,2,7,1
6001,0,1,0,0,0,0,0,3,0,25,4,0,0,0,0
6001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6001,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
6001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6001,0,0,5,0,0,0,0,0,2,1,2,0,0,0,0
6001,11,13,31,12,15,46,14,0,20,0,57,0,8,2,1
6001,0,2,0,0,0,0,0,0,0,3,2,0,0,0,0
6001,0,0,1,0,0,0,0,0,0,25,12,0,0,0,0
6001,30,0,37,0,0,18,62,0,31,4,3,3,2,0,1
6001,73,81,0,0,62,0,0,40,57,0,2,11,5,9,1
6001,6,6,0,0,0,0,0,15,3,16,8,0,0,0,0
6001,0,0,0,11,0,7,0,0,2,15,2,0,0,0,0
6001,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0
6001,60,31,0,0,0,0,0,73,33,5,2,8,1,0,1
6001,0,0,0,0,0,0,0,0,2,8,5,2,0,0,0
6001,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0
6001,0,0,0,0,0,28,0,34,13,7,12,5,0,0,0
6001,0,11,0,37,7,0,15,0,17,7,18,5,1,1,1
6001,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0
6001,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0
6001,0,0,0,0,0,0,0,0,30,0,1,1,0,0,0
6001,0,0,0,0,1,0,7,0,3,4,9,0,0,0,0
6001,4,9,0,33,14,0,0,3,10,8,23,10,0,0,0
6001,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
6001,0,5,0,0,0,4,1,37,10,3,9,2,1,0,1
6001,0,0,0,0,0,0,0,0,10,4,1,1,0,0,0
6001,0,0,0,0,0,0,0,0,45,0,0,1,0,0,0
